set_id;reference_yt_id;candidate_yt_id;sample_group;label;nlabel;origin;seed;ditto_pred;re-move_pred;music_ratio;non_music_ratio;overlap_ratio
369;6U_2UAgIOsY;kiYqPSDA9BQ;mutual_unconfident;Version;2.0;worker;True;0.9998047495732897;0.32109156;;;
369;6U_2UAgIOsY;mjhjpzzMElw;re-move_favs;Other;1.0;expert;False;0.0006142261753897538;0.26696172;0.8927152593085106;0.0;0.0
369;6U_2UAgIOsY;tUqaieKiELc;ditto_favs;Other;1.0;worker;False;0.9998045515753801;0.01766223;0.9344884020464812;0.0;0.0
369;6U_2UAgIOsY;u-WPUaje3As;ditto_favs;Version;2.0;worker;False;0.9998047210873615;0.058183666;0.9868852910307266;0.0;0.0
369;6U_2UAgIOsY;uakmKGAwZKA;mutual_unconfident;Version;2.0;worker;False;0.9998045928492557;0.33530912;0.9830813598632812;0.0;0.0
369;6U_2UAgIOsY;zldHBEqI9gY;re-move_favs;Version;2.0;worker;False;0.0006346151828408031;0.5893069;0.9846338813249456;0.0;0.0
369;FZNUVBXAj6U;CdWKg5ffX3k;;Version;2.0;staff;False;0.9998045215694858;0.5620408;;;
369;LLO2wwPSk8A;LLO2wwPSk8A;;Match;3.0;staff;True;0.9998046587948293;0.641981;;;
369;SkOjrBwp3wA;4iLc--o-iGU;;Version;2.0;staff;False;0.9998046417517077;0.5922582;;;
369;SkOjrBwp3wA;AnXgGw9CT6o;;Version;2.0;staff;False;0.9998047204356738;0.44477272;;;
369;h7BzEdq7FQU;Dh2ROdhbrV8;;Version;2.0;staff;False;0.9998047195977868;0.5898338;;;
369;h7BzEdq7FQU;QoMH2WBQkRI;;Version;2.0;staff;False;0.9998047080531983;0.5219171;;;
369;VTTyAoQm4lc;SxHdBigroa8;;Version;2.0;staff;False;0.9998043047752875;0.63726497;;;
369;VTTyAoQm4lc;uKkn8XldvsU;;Version;2.0;staff;False;0.9998046468741135;0.6381089;;;
484;1yJajJ_B5R4;qvTBpcmaXVM;;Other;1.0;staff;False;0.013337452024556051;0.20740026;;;
484;ub8rPHBXd20;D3u75TGt5zw;;Version;2.0;staff;False;0.9998046253591063;0.5004096;;;
484;ub8rPHBXd20;_XIZRnqDQWI;;Version;2.0;staff;False;0.9998046263836842;0.46777955;;;
484;GpI4czGRAf8;3jIQoLWDScE;;Version;2.0;staff;False;0.9998046125048546;0.51377755;;;
484;OsY-GQfH0mA;J-vMbvL6yAc;;Version;2.0;staff;False;0.9997994613909905;0.46887195;;;
484;MODjzr1jG2U;ZM7hp8zVlMk;;Other;1.0;staff;False;0.0021963379599867494;0.30870914;;;
484;K05lkpoj1FE;ulsAXrcGBBk;;Version;2.0;staff;False;0.9998040851254861;0.51187354;;;
484;NZacSRcdN88;O4p_XCpSa_s;ditto_favs;Other;1.0;worker;False;0.9329566957680112;-0.07776314;0.9936557706680264;0.0;0.0
484;NZacSRcdN88;OuCI3cblDJc;mutual_unconfident;Other;1.0;worker;False;0.5657290590824949;0.17970268;0.6384870581338166;0.3085316851939596;0.0013555111073792
484;NZacSRcdN88;QP6LNUKz-oQ;re-move_favs;Other;1.0;worker;False;0.0012268387776227518;0.39803734;0.9972600793258072;0.0;0.0
484;NZacSRcdN88;Spp3t9jqp_E;ditto_favs;No Music;0.0;worker;False;0.9998045861416793;-0.052953362;0.0;0.0;0.0
484;NZacSRcdN88;TIpi-2SGPuE;re-move_favs;Other;1.0;worker;False;0.0006421407456120853;0.3178716;0.9450880151159704;0.0;0.0
484;NZacSRcdN88;TL5FejSGI1g;mutual_unconfident;Other;1.0;worker;False;0.49194691685267433;0.2284651;0.9513611305497668;0.0;0.0
484;NZacSRcdN88;gx0AY2pS0KI;ditto_favs;Version;2.0;worker;False;0.9998046947388338;-0.051257074;0.0;0.0;0.0
484;NZacSRcdN88;jqrj2ZJ5gQQ;mutual_unconfident;Other;1.0;worker;False;0.4566452875806092;0.15642114;0.9887336094678608;0.0;0.0
484;NZacSRcdN88;t4eS4ixGMwo;re-move_favs;Other;1.0;worker;False;0.0006178514514243449;0.35874453;0.912745519596438;0.0;0.0
487;rdVA8YYpSMw;TaYQaqF1CaA;;Uncertain;;staff;False;0.9998037628133981;0.6356908;;;
487;rdVA8YYpSMw;n6a7GR69Q6k;;Version;2.0;staff;False;0.9998038058438976;0.65071636;;;
487;jJLFKlQufFs;bniAlj1p3no;;Other;1.0;staff;False;0.9137238989440486;-0.00029589896;;;
487;aiKFdR48pRA;DZncy1jxdw0;re-move_favs;Other;1.0;expert;False;0.006343437554803044;0.33312345;0.9339014456504944;0.0;0.0
487;aiKFdR48pRA;F74yaJ1uA_U;ditto_favs;Other;1.0;expert;False;0.999801560146611;-0.06836444;0.999246892755682;0.0;0.0
487;aiKFdR48pRA;FJtU8Swobgo;mutual_unconfident;Other;1.0;expert;False;0.4527519114701777;0.36719418;0.9798078035833536;0.0050477704589606;0.0020672153882345
487;aiKFdR48pRA;KLmSD1jdReg;re-move_favs;Other;1.0;expert;False;0.0006383652846994048;0.38942593;0.9716748936456224;0.0;0.0
487;aiKFdR48pRA;YMe24aRwiwg;ditto_favs;No Music;0.0;expert;False;0.9998000997797214;-0.0323128;0.0;0.7545529109343078;0.0
487;aiKFdR48pRA;d3kiwIgtmL4;mutual_unconfident;Other;1.0;expert;False;0.4391192763078561;0.27771938;0.9888256079221044;0.0;0.0
487;aiKFdR48pRA;dkQ0OJ5Byls;mutual_unconfident;Other;1.0;expert;False;0.38724957786485525;0.36470783;0.8222281330297763;0.0179616944245011;0.0
487;aiKFdR48pRA;e5IqZXsBpa8;ditto_favs;Other;1.0;expert;False;0.9998046483642428;-0.034089662;0.9103402664412312;0.0820277717414348;0.025609026511618
487;aiKFdR48pRA;jMgE61PjKKw;re-move_favs;Other;1.0;expert;False;0.0006161804538281634;0.36767942;0.9887977692018072;0.0483086643448795;0.0483086643448795
487;Ls0fHzrjP14;txwRtBeDm0s;;Match;3.0;staff;False;0.9998046587948293;0.6745717;;;
487;9cHHEnJWui8;04_jO38lp_g;;Version;2.0;staff;False;0.9998045428163713;0.6735392;;;
487;0XbogWA-riU;M1JM-wSLSP0;;Other;1.0;staff;False;0.8097643040018752;0.015178851;;;
526;97PAY9wl63E;EWR63pAt6vo;mutual_unconfident;Other;1.0;worker;False;0.493605146586941;0.362892;0.9901162424395163;0.0;0.0
526;97PAY9wl63E;PG6iJmbnOTY;ditto_favs;No Music;0.0;worker;False;0.9998033250507137;-0.083540805;0.0;0.0;0.0
526;97PAY9wl63E;QEFWUIjyE9Y;re-move_favs;Other;1.0;worker;False;0.0006237984068249158;0.30034468;;;
526;97PAY9wl63E;QpljgJPFWl8;mutual_unconfident;Other;1.0;worker;False;0.4498444302392103;0.30822104;0.9709052065900992;0.014293471476193;0.014293471476193
526;97PAY9wl63E;VX9syCv8-Is;re-move_favs;Version;2.0;worker;False;0.0006171675688196876;0.61623424;0.849668823278335;0.2432257230090501;0.1858123499153279
526;97PAY9wl63E;hyvYH55ImaA;re-move_favs;Other;1.0;worker;False;0.0006304340441083411;0.36951706;0.6834637902557273;0.6487483279114751;0.3467738111686093
526;97PAY9wl63E;jco3NWSsBP0;ditto_favs;No Music;0.0;worker;False;0.9985262570438674;-0.050786383;0.0805117182302751;0.9488246688314927;0.0805117182302751
526;97PAY9wl63E;ug48TpsX8Gk;ditto_favs;Other;1.0;worker;False;0.9983282819171236;-0.08572618;0.9870838800895492;0.0;0.0
526;97PAY9wl63E;wmCBkySmRzU;mutual_unconfident;Other;1.0;worker;False;0.48077066676387115;0.28680867;0.8672716464600624;0.1924550132909754;0.1259933626167017
526;JEp7QrOBxyQ;9DH97BfinoU;;Other;1.0;staff;False;0.9997982565086597;0.26106605;;;
569;dLnHL11VDKA;8ylNwg_dx2g;ditto_favs;Other;1.0;worker;False;0.9998041879332171;-0.10208133;0.9993695494186048;0.0;0.0
569;dLnHL11VDKA;9p5JCxehc8U;re-move_favs;Other;1.0;worker;False;0.0006139259324291491;0.39478654;0.9864401828037218;0.0;0.0
569;dLnHL11VDKA;KPSuD27JCyY;mutual_unconfident;Other;1.0;worker;False;0.41633214606715263;0.09688016;;;
569;dLnHL11VDKA;Q18VNSNJSSY;mutual_unconfident;Other;1.0;worker;False;0.43698315896392503;0.110533;0.8571926524338213;0.0;0.0
569;dLnHL11VDKA;R3OZF6WubFI;ditto_favs;Other;1.0;worker;False;0.9985075504095648;-0.07500031;0.9971980684403629;0.0;0.0
569;dLnHL11VDKA;efhQKgaZUW8;re-move_favs;Other;1.0;worker;False;0.0006143532229082593;0.39508525;0.9833847771083416;0.0;0.0
569;dLnHL11VDKA;lKmlixuUWmQ;mutual_unconfident;Other;1.0;worker;False;0.6201476766220813;0.16595243;0.9573864883251404;0.0377666344803371;0.0051067909497893
569;dLnHL11VDKA;lyLE2Oeaap4;ditto_favs;Other;1.0;worker;False;0.999800937049963;-0.083039545;0.925831158955892;0.062649408976237;0.0587957382202148
569;dLnHL11VDKA;u8wXhZtVXrc;re-move_favs;Other;1.0;worker;False;0.0006144419375501142;0.39269093;0.959071369696101;0.0048372097190366;0.0048372097190366
624;93Ys_oCGqUA;OrUILgdhw_k;;Version;2.0;staff;False;0.9998045996497577;0.475208;;;
624;93Ys_oCGqUA;iYaqMVZudmE;;Version;2.0;staff;False;0.9998045506435893;0.6395434;;;
